Start,Loc,Duration,dtime,Status,Calendar
2015-05-04 15:00:00,MEDITATION,0.5,DAY,,HUB Oakland Events
2015-05-04 17:00:00,DOWNTOWN,3.0,DAY,,Conference Room
2015-05-04 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-05-04 18:00:00,GALLERY,2.5,EVENING,,Conference Room
2015-05-05 15:00:00,GALLERY,2.0,DAY,,Conference Room
2015-05-05 17:30:00,GALLERY,4.0,EVENING,,Conference Room
2015-05-06 15:30:00,GALLERY,1.0,DAY,,Conference Room
2015-05-07 09:30:00,UPTOWN,1.5,DAY,,Conference Room
2015-05-07 15:00:00,DOWNTOWN,6.0,DAY,CLOSED,Conference Room
2015-05-07 16:00:00,BROADWAY,6.5,DAY,,HUB Oakland Events
2015-05-07 16:00:00,GALLERY,6.5,DAY,,HUB Oakland Events
2015-05-07 16:00:00,ATRIUM,6.5,DAY,,HUB Oakland Events
2015-05-07 16:00:00,JINGLETOWN,6.5,DAY,,HUB Oakland Events
2015-05-08 11:00:00,DOWNTOWN,3.0,DAY,,Conference Room
2015-05-08 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-05-08 16:00:00,UPTOWN,4.0,DAY,CLOSED,HUB Oakland Events
2015-05-08 18:30:00,GALLERY,2.0,EVENING,,HUB Oakland Events
2015-05-09 08:00:00,MERIDIAN,7.0,DAY,,Conference Room
2015-05-09 11:00:00,DOWNTOWN,3.0,DAY,,Conference Room
2015-05-11 09:00:00,GALLERY,8.5,DAY,HOLD,HUB Oakland Events
2015-05-11 10:00:00,MERIDIAN,3.0,DAY,,Conference Room
2015-05-11 15:00:00,MEDITATION,0.5,DAY,,HUB Oakland Events
2015-05-11 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-05-11 18:30:00,UPTOWN,2.0,EVENING,,Conference Room
2015-05-12 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-05-12 18:30:00,GALLERY,3.0,EVENING,,Conference Room
2015-05-13 06:30:00,MERIDIAN,2.0,DAY,HOLD,Conference Room
2015-05-14 09:30:00,UPTOWN,1.5,DAY,,Conference Room
2015-05-14 14:00:00,GALLERY,3.5,DAY,CLOSED,Conference Room
2015-05-14 19:00:00,BROADWAY,3.0,EVENING,,HUB Oakland Events
2015-05-15 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-05-16 19:30:00,BROADWAY,5.5,EVENING,,HUB Oakland Events
2015-05-18 15:00:00,MEDITATION,0.5,DAY,,HUB Oakland Events
2015-05-18 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-05-18 18:30:00,UPTOWN,2.0,EVENING,,Conference Room
2015-05-19 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-05-20 09:00:00,MERIDIAN,8.0,DAY,,Conference Room
2015-05-21 09:30:00,UPTOWN,1.5,DAY,,Conference Room
2015-05-21 17:30:00,BROADWAY,4.0,EVENING,HOLD,HUB Oakland Events
2015-05-22 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-05-23 08:30:00,BROADWAY,11.0,DAY,,HUB Oakland Events
2015-05-23 09:30:00,MERIDIAN,8.5,DAY,,Conference Room
2015-05-24 09:30:00,MERIDIAN,8.5,DAY,,Conference Room
2015-05-25 15:00:00,MEDITATION,0.5,DAY,,HUB Oakland Events
2015-05-25 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-05-25 18:30:00,UPTOWN,2.0,EVENING,HOLD,Conference Room
2015-05-25 18:30:00,BROADWAY,2.0,EVENING,HOLD,Conference Room
2015-05-25 18:30:00,UPTOWN,1.0,EVENING,HOLD,HUB Oakland Events
2015-05-25 18:30:00,BROADWAY,1.0,EVENING,HOLD,HUB Oakland Events
2015-05-26 16:30:00,,1.4166666666666667,DAY,,HUB Oakland Events
2015-05-26 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-05-28 09:30:00,UPTOWN,1.5,DAY,,Conference Room
2015-05-28 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-05-29 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-05-30 08:30:00,MERIDIAN,9.0,DAY,,Conference Room
2015-05-30 18:00:00,BROADWAY,5.5,EVENING,,HUB Oakland Events
2015-06-01 15:00:00,MEDITATION,0.5,DAY,,HUB Oakland Events
2015-06-01 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-06-01 18:00:00,DOWNTOWN,2.0,EVENING,,Conference Room
2015-06-01 18:30:00,UPTOWN,2.0,EVENING,,Conference Room
2015-06-02 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-06-03 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-06-04 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-06-04 18:00:00,ATRIUM,4.0,EVENING,,HUB Oakland Events
2015-06-05 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-06-08 15:00:00,MEDITATION,0.5,DAY,,HUB Oakland Events
2015-06-08 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-06-08 18:00:00,GALLERY,2.5,EVENING,,Conference Room
2015-06-08 18:00:00,GALLERY,2.5,EVENING,,Conference Room
2015-06-08 18:00:00,GALLERY,2.5,EVENING,,HUB Oakland Events
2015-06-08 18:00:00,GALLERY,2.5,EVENING,,HUB Oakland Events
2015-06-08 19:00:00,BROADWAY,1.0,EVENING,HOLD,HUB Oakland Events
2015-06-09 10:00:00,UPTOWN,6.0,DAY,,Conference Room
2015-06-09 15:30:00,BROADWAY,7.0,DAY,HOLD,HUB Oakland Events
2015-06-09 15:30:00,BROADWAY,7.0,DAY,HOLD,HUB Oakland Events
2015-06-09 15:30:00,BROADWAY,7.0,DAY,CLOSED,HUB Oakland Events
2015-06-09 15:30:00,MERIDIAN,7.0,DAY,HOLD,HUB Oakland Events
2015-06-09 15:30:00,MERIDIAN,7.0,DAY,HOLD,HUB Oakland Events
2015-06-09 15:30:00,MERIDIAN,7.0,DAY,CLOSED,HUB Oakland Events
2015-06-09 15:30:00,BROADWAY,2.0,DAY,HOLD,Conference Room
2015-06-09 15:30:00,BROADWAY,2.0,DAY,HOLD,Conference Room
2015-06-09 15:30:00,BROADWAY,2.0,DAY,CLOSED,Conference Room
2015-06-09 15:30:00,MERIDIAN,2.0,DAY,HOLD,Conference Room
2015-06-09 15:30:00,MERIDIAN,2.0,DAY,HOLD,Conference Room
2015-06-09 15:30:00,MERIDIAN,2.0,DAY,CLOSED,Conference Room
2015-06-09 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-06-10 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-06-11 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-06-11 17:30:00,GALLERY,4.0,EVENING,,HUB Oakland Events
2015-06-12 09:30:00,MERIDIAN,8.5,DAY,,Conference Room
2015-06-12 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-06-13 09:30:00,MERIDIAN,8.5,DAY,,Conference Room
2015-06-13 15:00:00,BROADWAY,9.5,DAY,,HUB Oakland Events
2015-06-14 09:30:00,MERIDIAN,8.5,DAY,,Conference Room
2015-06-15 15:00:00,MEDITATION,0.5,DAY,,HUB Oakland Events
2015-06-15 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-06-16 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-06-17 17:30:00,GALLERY,4.0,EVENING,,Conference Room
2015-06-18 09:00:00,EAST_OAK,8.0,DAY,,Conference Room
2015-06-18 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-06-19 08:30:00,MERIDIAN,13.5,DAY,,Conference Room
2015-06-19 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-06-19 17:30:00,BROADWAY,5.5,EVENING,HOLD,HUB Oakland Events
2015-06-19 17:30:00,ATRIUM,5.5,EVENING,HOLD,HUB Oakland Events
2015-06-20 06:00:00,ENTIRE,13.5,DAY,,HUB Oakland Events
2015-06-20 07:30:00,ENTIRE,13.5,DAY,,Conference Room
2015-06-20 08:30:00,MERIDIAN,13.0,DAY,,Conference Room
2015-06-21 07:00:00,ENTIRE,14.5,DAY,HOLD,HUB Oakland Events
2015-06-21 07:30:00,ENTIRE,13.5,DAY,HOLD,Conference Room
2015-06-21 07:30:00,MERIDIAN,13.5,DAY,HOLD,Conference Room
2015-06-21 07:30:00,ENTIRE,14.5,DAY,HOLD,Conference Room
2015-06-21 07:30:00,MERIDIAN,14.5,DAY,HOLD,Conference Room
2015-06-22 15:00:00,MEDITATION,0.5,DAY,,HUB Oakland Events
2015-06-22 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-06-22 19:00:00,BROADWAY,1.0,EVENING,HOLD,HUB Oakland Events
2015-06-24 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-06-25 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-06-26 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-06-27 08:00:00,BROADWAY,11.0,DAY,,HUB Oakland Events
2015-06-27 09:00:00,MERIDIAN,8.0,DAY,,Conference Room
2015-06-28 08:00:00,BROADWAY,11.0,DAY,,HUB Oakland Events
2015-06-28 09:00:00,DOWNTOWN,8.0,DAY,,HUB Oakland Events
2015-06-29 15:00:00,MEDITATION,0.5,DAY,,HUB Oakland Events
2015-06-29 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-07-01 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-07-02 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-07-03 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-07-03 18:00:00,GALLERY,4.0,EVENING,,Conference Room
2015-07-06 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-07-08 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-07-09 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-07-10 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-07-10 13:30:00,MERIDIAN,8.0,DAY,,Conference Room
2015-07-11 09:30:00,MERIDIAN,8.5,DAY,,Conference Room
2015-07-12 09:30:00,MERIDIAN,8.5,DAY,,Conference Room
2015-07-15 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-07-16 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-07-17 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-07-18 09:00:00,MERIDIAN,8.0,DAY,,Conference Room
2015-07-18 11:00:00,ENTIRE,2.0,DAY,HOLD,HUB Oakland Events
2015-07-18 13:00:00,ENTIRE,4.0,DAY,HOLD,HUB Oakland Events
2015-07-18 17:00:00,ENTIRE,2.0,DAY,HOLD,HUB Oakland Events
2015-07-22 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-07-23 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-07-23 13:00:00,DOWNTOWN,3.0,DAY,,Conference Room
2015-07-24 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-07-29 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-07-29 18:30:00,GALLERY,2.0,EVENING,,Conference Room
2015-07-30 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-07-30 13:00:00,DOWNTOWN,3.0,DAY,,Conference Room
2015-07-31 09:30:00,MERIDIAN,8.0,DAY,,Conference Room
2015-07-31 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-08-01 08:30:00,GALLERY,9.0,DAY,,Conference Room
2015-08-01 09:30:00,MERIDIAN,8.5,DAY,,Conference Room
2015-08-02 09:30:00,MERIDIAN,8.5,DAY,,Conference Room
2015-08-03 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-08-03 19:00:00,BROADWAY,1.0,EVENING,HOLD,HUB Oakland Events
2015-08-05 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-08-05 18:00:00,GALLERY,2.5,EVENING,HOLD,Conference Room
2015-08-06 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-08-06 13:00:00,DOWNTOWN,3.0,DAY,,Conference Room
2015-08-06 20:00:00,GALLERY,1.0,EVENING,,HUB Oakland Events
2015-08-07 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-08-07 18:00:00,GALLERY,3.5,EVENING,,HUB Oakland Events
2015-08-08 10:00:00,,14.0,DAY,HOLD,HUB Oakland Events
2015-08-09 08:30:00,MERIDIAN,10.0,DAY,,Conference Room
2015-08-10 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-08-11 18:30:00,GALLERY,3.0,EVENING,,Conference Room
2015-08-13 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-08-13 13:00:00,DOWNTOWN,3.0,DAY,,Conference Room
2015-08-13 17:30:00,GALLERY,3.5,EVENING,,HUB Oakland Events
2015-08-14 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-08-14 18:00:00,BROADWAY,4.0,EVENING,HOLD,HUB Oakland Events
2015-08-15 08:30:00,MERIDIAN,9.0,DAY,,Conference Room
2015-08-15 09:00:00,BROADWAY,8.0,DAY,HOLD,HUB Oakland Events
2015-08-17 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-08-17 19:00:00,BROADWAY,1.0,EVENING,HOLD,HUB Oakland Events
2015-08-20 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-08-20 13:00:00,DOWNTOWN,3.0,DAY,,Conference Room
2015-08-21 09:30:00,MERIDIAN,8.5,DAY,,Conference Room
2015-08-21 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-08-22 09:30:00,MERIDIAN,8.5,DAY,,Conference Room
2015-08-23 09:30:00,MERIDIAN,8.5,DAY,,Conference Room
2015-08-24 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-08-27 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-08-27 13:00:00,DOWNTOWN,3.0,DAY,,Conference Room
2015-08-28 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-08-31 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-08-31 19:00:00,BROADWAY,1.0,EVENING,HOLD,HUB Oakland Events
2015-09-03 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-09-04 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-09-04 18:00:00,GALLERY,4.0,EVENING,,Conference Room
2015-09-10 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-09-10 19:00:00,BROADWAY,4.0,EVENING,HOLD,HUB Oakland Events
2015-09-11 09:30:00,MERIDIAN,8.5,DAY,,Conference Room
2015-09-11 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-09-11 19:00:00,BROADWAY,4.0,EVENING,HOLD,HUB Oakland Events
2015-09-12 08:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-09-13 10:00:00,MERIDIAN,7.5,DAY,,Conference Room
2015-09-14 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-09-15 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-09-16 17:00:00,GALLERY,29.0,DAY,,Conference Room
2015-09-17 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-09-18 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-09-18 19:00:00,BROADWAY,4.0,EVENING,HOLD,HUB Oakland Events
2015-09-20 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-09-21 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-09-22 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-09-23 17:00:00,MERIDIAN,29.0,DAY,,Conference Room
2015-09-24 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-09-24 18:00:00,BROADWAY,3.0,EVENING,HOLD,HUB Oakland Events
2015-09-25 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-09-25 16:00:00,BROADWAY,7.5,DAY,HOLD,HUB Oakland Events
2015-09-26 09:00:00,BROADWAY,9.0,DAY,HOLD,HUB Oakland Events
2015-09-27 09:00:00,BROADWAY,9.0,DAY,HOLD,HUB Oakland Events
2015-09-27 09:00:00,BROADWAY,9.0,DAY,HOLD,HUB Oakland Events
2015-09-27 09:00:00,MERIDIAN,9.0,DAY,HOLD,HUB Oakland Events
2015-09-27 09:00:00,MERIDIAN,9.0,DAY,HOLD,HUB Oakland Events
2015-09-27 09:00:00,BROADWAY,8.0,DAY,HOLD,Conference Room
2015-09-27 09:00:00,BROADWAY,8.0,DAY,HOLD,Conference Room
2015-09-27 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-09-27 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-09-28 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-09-29 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-09-30 17:00:00,MERIDIAN,5.0,DAY,,Conference Room
2015-10-01 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-10-02 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-10-02 18:00:00,GALLERY,4.0,EVENING,,Conference Room
2015-10-03 17:00:00,BROADWAY,5.0,DAY,HOLD,HUB Oakland Events
2015-10-04 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-10-05 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-10-06 00:00:00,,96.0,DAY,,HUB Oakland Events
2015-10-06 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-10-07 17:00:00,MERIDIAN,5.0,DAY,,Conference Room
2015-10-08 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-10-09 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-10-10 10:00:00,BROADWAY,32.0,DAY,HOLD,HUB Oakland Events
2015-10-10 19:00:00,BROADWAY,3.0,EVENING,HOLD,HUB Oakland Events
2015-10-10 19:00:00,ATRIUM,3.0,EVENING,HOLD,HUB Oakland Events
2015-10-11 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-10-11 17:00:00,BROADWAY,5.0,DAY,HOLD,HUB Oakland Events
2015-10-11 17:00:00,ATRIUM,5.0,DAY,HOLD,HUB Oakland Events
2015-10-12 17:30:00,MERIDIAN,4.0,EVENING,,Conference Room
2015-10-13 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-10-14 17:00:00,MERIDIAN,5.0,DAY,,Conference Room
2015-10-15 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-10-15 18:30:00,BROADWAY,2.0,EVENING,,HUB Oakland Events
2015-10-15 18:30:00,GALLERY,2.0,EVENING,,HUB Oakland Events
2015-10-15 18:30:00,BROADWAY,2.0,EVENING,,HUB Oakland Events
2015-10-15 18:30:00,GALLERY,2.0,EVENING,,HUB Oakland Events
2015-10-16 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-10-16 17:30:00,GALLERY,1.0,EVENING,HOLD,HUB Oakland Events
2015-10-16 18:30:00,BROADWAY,3.5,EVENING,HOLD,HUB Oakland Events
2015-10-18 08:30:00,BROADWAY,10.5,DAY,HOLD,HUB Oakland Events
2015-10-18 08:30:00,GALLERY,10.5,DAY,HOLD,HUB Oakland Events
2015-10-18 08:30:00,ATRIUM,10.5,DAY,HOLD,HUB Oakland Events
2015-10-18 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-10-21 17:00:00,GALLERY,5.0,DAY,,Conference Room
2015-10-22 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-10-22 19:00:00,BROADWAY,3.0,EVENING,HOLD,HUB Oakland Events
2015-10-23 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-10-23 18:00:00,ATRIUM,4.0,EVENING,,HUB Oakland Events
2015-10-24 08:30:00,MERIDIAN,10.0,DAY,,Conference Room
2015-10-24 09:00:00,ATRIUM,11.0,DAY,,HUB Oakland Events
2015-10-25 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-10-27 18:30:00,GALLERY,3.0,EVENING,,Conference Room
2015-10-28 16:00:00,MERIDIAN,1.0,DAY,,Conference Room
2015-10-29 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-10-30 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-11-03 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-11-04 17:00:00,MERIDIAN,5.0,DAY,,Conference Room
2015-11-05 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-11-05 18:30:00,BROADWAY,2.0,EVENING,HOLD,HUB Oakland Events
2015-11-05 18:30:00,DOWNTOWN,2.0,EVENING,HOLD,HUB Oakland Events
2015-11-06 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-11-06 18:00:00,GALLERY,4.0,EVENING,,HUB Oakland Events
2015-11-08 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-11-10 18:30:00,MERIDIAN,3.0,EVENING,HOLD,Conference Room
2015-11-11 17:00:00,MERIDIAN,5.0,DAY,,Conference Room
2015-11-12 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-11-12 18:30:00,BROADWAY,4.0,EVENING,HOLD,HUB Oakland Events
2015-11-12 18:30:00,ATRIUM,4.0,EVENING,HOLD,HUB Oakland Events
2015-11-13 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-11-15 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-11-18 17:00:00,MERIDIAN,5.0,DAY,,Conference Room
2015-11-19 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-11-20 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-11-22 09:00:00,MERIDIAN,8.0,DAY,HOLD,Conference Room
2015-11-26 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-11-27 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-12-03 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-12-04 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-12-04 18:00:00,GALLERY,4.0,EVENING,,HUB Oakland Events
2015-12-10 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-12-11 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-12-12 08:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-12-17 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-12-18 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
2015-12-24 10:00:00,MERIDIAN,10.0,DAY,,Conference Room
2015-12-25 12:30:00,KITCHEN,1.0,DAY,,HUB Oakland Events
